customerID,gender,senior_citizen,dependents,tenure,contract,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,payment_method,app_usage_min_per_week,complaint_count_6m,satisfaction_rating,engagement_score,churn,tenure_bucket,monthly_charges_bin,churn_flag
CUST00182,Male,0,No,22,Month-to-month,No,Yes,Yes,Yes,95.08,2109.94,Mailed check,116,0,4,0.208,No,7-24,Med-High,0
CUST00183,Male,0,No,2,One year,Fiber optic,Yes,No,No,13.75,51.83,Mailed check,316,3,1,0.255,Yes,0-6,Low,1
CUST00184,Female,0,Yes,71,One year,DSL,No,No,Yes,10.59,797.1,Bank transfer (automatic),155,0,2,0.256,No,49+,Low,0
CUST00185,Male,0,No,50,Month-to-month,DSL,Yes,No,No,15.39,817.22,Bank transfer (automatic),598,3,1,0.571,No,49+,Low,0
CUST00186,Female,0,No,10,Month-to-month,Fiber optic,Yes,No,Yes,54.9,587.81,Credit card (automatic),78,0,5,0.284,No,7-24,Med-Low,0
CUST00187,Male,1,Yes,72,Month-to-month,Fiber optic,Yes,No,No,118.27,8521.82,Bank transfer (automatic),538,0,1,0.512,Yes,49+,High,1
CUST00188,Male,0,Yes,12,Month-to-month,DSL,No,Yes,Yes,30.46,356.59,Mailed check,232,0,10,0.758,No,7-24,Low,0
CUST00189,Male,0,Yes,25,Month-to-month,Fiber optic,Yes,No,No,14.88,398.18,Bank transfer (automatic),335,3,2,0.425,Yes,25-48,Low,1
CUST00190,Male,0,Yes,52,Month-to-month,Fiber optic,Yes,Yes,Yes,117.41,6128.24,Bank transfer (automatic),71,1,6,0.301,No,49+,High,0
CUST00191,Male,0,Yes,41,Two year,No,Yes,Yes,No,38.51,1572.67,Electronic check,144,0,7,0.549,No,25-48,Low,0
CUST00192,Female,0,Yes,36,Month-to-month,No,Yes,Yes,No,44.04,1602.06,Credit card (automatic),85,4,9,0.481,Yes,25-48,Low,1
CUST00193,Male,0,No,17,Month-to-month,No,Yes,Yes,No,138.94,2353.3,Credit card (automatic),12,3,7,0.308,No,7-24,High,0
CUST00194,Female,0,No,45,Month-to-month,Fiber optic,Yes,No,No,98.55,4432.54,Credit card (automatic),115,5,8,0.536,No,25-48,Med-High,0
CUST00195,Female,0,Yes,67,Two year,DSL,Yes,Yes,No,128.25,8624.48,Credit card (automatic),293,0,10,0.669,Yes,49+,High,1
CUST00196,Male,0,Yes,53,Month-to-month,No,Yes,Yes,Yes,73.85,3911.56,Bank transfer (automatic),314,0,2,0.364,No,49+,Med-Low,0
CUST00197,Female,0,No,37,Month-to-month,Fiber optic,No,Yes,Yes,141.38,5249.51,Mailed check,209,3,7,0.49,Yes,25-48,High,1
CUST00198,Female,1,Yes,27,Month-to-month,No,Yes,Yes,No,32.63,881.39,Mailed check,539,0,3,0.688,No,25-48,Low,0
CUST00199,Female,0,No,19,Month-to-month,Fiber optic,No,Yes,No,26.0,490.36,Credit card (automatic),138,0,8,0.527,No,7-24,Low,0
CUST00200,Female,0,Yes,53,Month-to-month,Fiber optic,Yes,Yes,Yes,11.83,646.14,Mailed check,421,0,5,0.576,No,49+,Low,0
CUST00201,Male,0,No,20,Month-to-month,DSL,Yes,No,No,102.13,2051.61,Bank transfer (automatic),563,1,5,0.787,Yes,7-24,Med-High,1
CUST00202,Female,1,Yes,16,One year,DSL,No,Yes,Yes,124.71,2037.32,Mailed check,269,0,1,0.308,No,7-24,High,0
CUST00203,Male,0,Yes,12,Two year,DSL,Yes,Yes,Yes,40.47,485.56,Credit card (automatic),265,1,5,0.467,No,7-24,Low,0
CUST00204,Female,0,Yes,18,Month-to-month,DSL,No,Yes,No,50.64,914.1,Bank transfer (automatic),309,0,3,0.372,Yes,7-24,Med-Low,1
CUST00205,Male,0,Yes,52,One year,Fiber optic,No,Yes,No,72.63,3790.21,Electronic check,307,0,5,0.472,No,49+,Med-Low,0
CUST00206,Female,0,Yes,12,Two year,DSL,No,No,No,20.21,267.7,Mailed check,214,1,9,0.696,No,7-24,Low,0
CUST00207,Female,0,No,37,Month-to-month,Fiber optic,No,No,Yes,32.37,1236.34,Credit card (automatic),335,0,3,0.372,No,25-48,Low,0
CUST00208,Female,0,No,72,One year,No,No,Yes,Yes,110.39,7962.75,Bank transfer (automatic),153,1,8,0.608,No,49+,Med-High,0
CUST00209,Female,0,Yes,4,One year,DSL,No,Yes,Yes,136.67,559.29,Bank transfer (automatic),481,0,5,0.65,No,0-6,High,0
CUST00210,Male,0,Yes,71,Two year,Fiber optic,No,Yes,Yes,49.7,3566.36,Electronic check,399,1,5,0.522,No,49+,Med-Low,0
CUST00211,Female,0,No,53,Month-to-month,No,No,Yes,Yes,28.0,1474.85,Electronic check,368,0,6,0.703,Yes,49+,Low,1
CUST00212,Female,0,Yes,58,Month-to-month,DSL,No,No,Yes,68.83,4038.08,Bank transfer (automatic),473,0,7,0.735,Yes,49+,Med-Low,1
CUST00213,Male,1,Yes,45,Month-to-month,DSL,No,No,Yes,138.31,6218.94,Mailed check,109,0,4,0.325,No,25-48,High,0
CUST00214,Male,0,Yes,23,One year,Fiber optic,No,Yes,No,29.55,720.71,Electronic check,50,2,3,0.127,Yes,7-24,Low,1
CUST00215,Male,0,Yes,9,One year,Fiber optic,Yes,No,Yes,59.63,582.2,Bank transfer (automatic),587,2,5,0.74,Yes,7-24,Med-Low,1
CUST00216,Male,0,No,34,Month-to-month,Fiber optic,Yes,Yes,Yes,127.49,4372.46,Electronic check,313,1,10,0.808,No,25-48,High,0
CUST00217,Female,1,No,43,Two year,DSL,No,No,No,39.55,1726.52,Bank transfer (automatic),89,0,10,0.542,No,25-48,Low,0
CUST00218,Female,0,No,34,Month-to-month,Fiber optic,No,Yes,No,139.97,4769.69,Bank transfer (automatic),194,3,3,0.375,No,25-48,High,0
CUST00219,Female,0,No,59,Month-to-month,No,Yes,No,Yes,11.46,694.77,Bank transfer (automatic),476,2,5,0.63,Yes,49+,Low,1
CUST00220,Female,1,No,27,Month-to-month,DSL,Yes,Yes,No,147.77,4020.39,Credit card (automatic),438,0,2,0.492,Yes,25-48,High,1
CUST00221,Male,0,Yes,29,One year,No,Yes,No,Yes,51.91,1540.8,Mailed check,213,0,8,0.562,No,25-48,Med-Low,0
CUST00222,Male,0,Yes,35,One year,DSL,No,No,No,120.82,4241.64,Bank transfer (automatic),276,0,8,0.661,No,25-48,High,0
CUST00223,Female,0,No,21,Month-to-month,Fiber optic,Yes,No,No,40.24,842.0,Electronic check,535,1,5,0.72,Yes,7-24,Low,1
CUST00224,Male,0,No,50,One year,No,Yes,Yes,No,79.03,3992.45,Credit card (automatic),16,0,2,0.107,Yes,49+,Med-Low,1
CUST00225,Female,0,No,45,Month-to-month,No,No,No,Yes,82.73,3721.23,Credit card (automatic),439,0,4,0.636,No,25-48,Med-High,0
CUST00226,Male,0,No,26,One year,Fiber optic,Yes,Yes,Yes,69.73,1809.76,Bank transfer (automatic),36,0,8,0.345,No,25-48,Med-Low,0
CUST00227,Female,0,No,57,Month-to-month,DSL,No,Yes,No,99.09,5676.38,Electronic check,324,0,2,0.445,No,49+,Med-High,0
CUST00228,Male,0,No,33,Month-to-month,No,Yes,Yes,Yes,51.95,1761.15,Credit card (automatic),338,3,4,0.486,Yes,25-48,Med-Low,1
CUST00229,Male,0,No,44,Two year,Fiber optic,No,No,Yes,118.27,5201.58,Electronic check,33,0,8,0.467,No,25-48,High,0
CUST00230,Female,0,Yes,4,Two year,Fiber optic,Yes,No,No,51.45,208.77,Electronic check,272,0,2,0.27,No,0-6,Med-Low,0
CUST00231,Male,0,No,40,Month-to-month,No,Yes,Yes,No,144.38,5796.76,Credit card (automatic),112,0,8,0.414,No,25-48,High,0
CUST00232,Male,0,Yes,52,Month-to-month,Fiber optic,Yes,Yes,Yes,100.63,5256.9,Electronic check,446,2,6,0.71,Yes,49+,Med-High,1
CUST00233,Male,0,No,55,Two year,Fiber optic,Yes,No,Yes,120.42,6637.21,Credit card (automatic),534,3,7,0.748,No,49+,High,0
CUST00234,Female,0,Yes,57,Month-to-month,DSL,No,Yes,Yes,133.51,7636.9,Credit card (automatic),237,0,10,0.746,Yes,49+,High,1
CUST00235,Female,0,No,29,Month-to-month,Fiber optic,No,Yes,No,56.55,1667.96,Credit card (automatic),514,4,2,0.48,Yes,25-48,Med-Low,1
CUST00236,Male,0,Yes,17,Month-to-month,Fiber optic,Yes,Yes,No,91.81,1584.49,Credit card (automatic),148,1,4,0.24,No,7-24,Med-High,0
CUST00237,Male,0,No,5,Month-to-month,Fiber optic,No,No,No,10.96,98.2,Electronic check,121,0,6,0.304,Yes,0-6,Low,1
CUST00238,Female,0,Yes,58,One year,Fiber optic,Yes,No,Yes,143.29,8319.75,Credit card (automatic),463,0,3,0.562,No,49+,High,0
CUST00239,Female,1,Yes,55,One year,No,No,Yes,Yes,52.79,2908.58,Electronic check,371,0,1,0.308,Yes,49+,Med-Low,1
CUST00240,Female,0,Yes,11,Two year,Fiber optic,Yes,No,Yes,18.57,244.37,Mailed check,60,0,4,0.261,No,7-24,Low,0
CUST00241,Female,0,No,30,Month-to-month,Fiber optic,No,Yes,Yes,107.35,3264.93,Bank transfer (automatic),118,2,6,0.457,No,25-48,Med-High,0
CUST00242,Female,1,No,49,Month-to-month,Fiber optic,Yes,Yes,Yes,141.79,6964.92,Bank transfer (automatic),555,2,2,0.468,Yes,49+,High,1
CUST00243,Male,0,Yes,66,Month-to-month,No,No,No,Yes,145.5,9618.37,Electronic check,90,2,9,0.48,No,49+,High,0
CUST00244,Male,0,Yes,9,One year,Fiber optic,Yes,Yes,Yes,133.28,1229.13,Electronic check,18,0,2,0.074,Yes,7-24,High,1
CUST00245,Female,0,No,11,Two year,Fiber optic,No,No,Yes,10.07,127.46,Bank transfer (automatic),145,1,5,0.302,No,7-24,Low,0
CUST00246,Female,0,No,14,Month-to-month,No,No,Yes,Yes,92.44,1342.75,Bank transfer (automatic),377,0,4,0.554,Yes,7-24,Med-High,1
CUST00247,Female,0,No,68,Month-to-month,Fiber optic,No,No,Yes,105.5,7194.28,Credit card (automatic),223,0,8,0.67,Yes,49+,Med-High,1
CUST00248,Male,0,No,70,Two year,DSL,No,No,Yes,86.88,6108.1,Bank transfer (automatic),442,4,8,0.803,Yes,49+,Med-High,1
CUST00249,Male,0,Yes,50,Month-to-month,Fiber optic,Yes,No,Yes,14.65,736.96,Mailed check,55,0,9,0.448,No,49+,Low,0
CUST00250,Female,1,No,37,Month-to-month,No,No,No,No,71.95,2673.16,Mailed check,260,2,2,0.41,No,25-48,Med-Low,0
CUST00251,Male,0,No,10,Month-to-month,No,No,No,Yes,91.2,945.61,Electronic check,586,1,1,0.519,Yes,7-24,Med-High,1
CUST00252,Male,0,Yes,27,Month-to-month,Fiber optic,Yes,Yes,No,137.23,3745.43,Mailed check,139,4,10,0.696,No,25-48,High,0
CUST00253,Female,0,No,40,One year,DSL,No,Yes,No,54.42,2179.04,Mailed check,436,0,9,0.742,Yes,25-48,Med-Low,1
CUST00254,Female,0,No,71,One year,Fiber optic,Yes,No,Yes,51.81,3685.11,Mailed check,411,3,7,0.763,Yes,49+,Med-Low,1
CUST00255,Female,0,No,69,Two year,Fiber optic,No,No,No,86.09,5938.4,Bank transfer (automatic),355,0,7,0.719,No,49+,Med-High,0
CUST00256,Female,0,No,72,Month-to-month,DSL,No,Yes,No,52.44,3784.64,Bank transfer (automatic),17,3,8,0.402,No,49+,Med-Low,0
CUST00257,Male,0,No,16,One year,DSL,No,No,Yes,90.13,1465.17,Mailed check,232,2,2,0.256,Yes,7-24,Med-High,1
CUST00258,Female,0,Yes,59,Month-to-month,No,Yes,Yes,No,134.01,7941.34,Credit card (automatic),596,0,5,0.809,Yes,49+,High,1
CUST00259,Male,1,No,62,One year,Fiber optic,Yes,No,Yes,115.47,7186.97,Credit card (automatic),515,0,3,0.651,No,49+,High,0
CUST00260,Male,0,No,41,Two year,Fiber optic,No,No,No,138.24,5681.36,Mailed check,534,0,3,0.563,Yes,25-48,High,1
CUST00261,Female,0,No,2,One year,DSL,No,No,No,61.36,125.04,Credit card (automatic),192,2,2,0.218,Yes,0-6,Med-Low,1
CUST00262,Male,0,No,7,Month-to-month,Fiber optic,No,Yes,No,14.45,101.6,Mailed check,498,0,5,0.689,No,7-24,Low,0
CUST00263,Male,1,Yes,29,Two year,Fiber optic,No,Yes,No,59.55,1762.57,Bank transfer (automatic),158,0,2,0.243,No,25-48,Med-Low,0
CUST00264,Male,1,No,41,One year,Fiber optic,Yes,No,No,96.44,3961.35,Mailed check,318,2,9,0.687,Yes,25-48,Med-High,1
CUST00265,Female,0,Yes,42,Month-to-month,Fiber optic,No,No,No,20.56,881.58,Electronic check,22,0,7,0.41,No,25-48,Low,0
CUST00266,Female,0,No,8,Month-to-month,Fiber optic,No,Yes,Yes,74.86,648.44,Mailed check,466,0,10,0.956,No,7-24,Med-Low,0
CUST00267,Female,1,No,21,One year,Fiber optic,No,Yes,Yes,46.62,1021.21,Bank transfer (automatic),104,0,5,0.404,No,7-24,Med-Low,0
CUST00268,Male,0,Yes,16,One year,DSL,No,Yes,No,27.52,439.22,Bank transfer (automatic),317,0,5,0.467,No,7-24,Low,0
CUST00269,Male,0,Yes,56,Month-to-month,Fiber optic,No,Yes,No,139.79,7824.26,Credit card (automatic),310,1,2,0.316,Yes,49+,High,1
CUST00270,Female,1,No,6,Month-to-month,No,Yes,Yes,No,12.73,98.1,Bank transfer (automatic),64,0,5,0.349,No,0-6,Low,0
CUST00271,Male,0,Yes,67,Month-to-month,DSL,No,Yes,Yes,30.98,2115.33,Electronic check,80,0,2,0.084,Yes,49+,Low,1
CUST00272,Female,1,No,67,Two year,DSL,Yes,Yes,Yes,31.07,2131.14,Electronic check,70,2,3,0.216,No,49+,Low,0
CUST00273,Male,0,Yes,32,Month-to-month,DSL,Yes,No,Yes,81.88,2625.49,Credit card (automatic),477,1,4,0.637,No,25-48,Med-High,0
CUST00274,Male,1,Yes,25,Two year,DSL,Yes,Yes,Yes,106.28,2676.03,Credit card (automatic),244,5,3,0.293,Yes,25-48,Med-High,1
CUST00275,Female,0,Yes,16,Month-to-month,Fiber optic,Yes,No,No,56.63,946.68,Electronic check,5,0,7,0.305,No,7-24,Med-Low,0
CUST00276,Male,0,Yes,72,Month-to-month,Fiber optic,Yes,No,Yes,91.42,6631.5,Electronic check,414,1,9,0.732,No,49+,Med-High,0
CUST00277,Female,0,Yes,15,Month-to-month,Fiber optic,Yes,No,No,34.48,551.13,Bank transfer (automatic),259,0,2,0.219,No,7-24,Low,0
CUST00278,Female,0,Yes,45,Month-to-month,DSL,No,No,Yes,78.31,3560.71,Electronic check,178,0,5,0.338,No,25-48,Med-Low,0
CUST00279,Male,0,No,35,Month-to-month,No,Yes,Yes,No,63.86,2263.12,Mailed check,427,0,1,0.408,Yes,25-48,Med-Low,1
CUST00280,Female,0,No,31,Month-to-month,DSL,Yes,No,Yes,116.89,3615.39,Bank transfer (automatic),250,0,3,0.261,No,25-48,High,0
CUST00281,Female,0,No,57,One year,Fiber optic,Yes,Yes,No,22.59,1325.51,Credit card (automatic),539,0,3,0.509,Yes,49+,Low,1
CUST00282,Female,0,No,45,Two year,Fiber optic,No,No,No,117.13,5278.19,Mailed check,492,0,5,0.606,No,25-48,High,0
CUST00283,Female,0,No,50,One year,Fiber optic,Yes,Yes,No,119.37,5966.71,Electronic check,498,0,6,0.681,No,49+,High,0
CUST00284,Female,0,Yes,44,Two year,Fiber optic,No,Yes,No,140.6,6212.53,Mailed check,138,0,9,0.663,No,25-48,High,0
CUST00285,Male,0,Yes,38,Month-to-month,Fiber optic,No,No,No,46.45,1787.13,Bank transfer (automatic),91,2,10,0.576,No,25-48,Med-Low,0
CUST00286,Female,0,Yes,6,Month-to-month,DSL,Yes,No,Yes,109.65,688.14,Mailed check,200,0,9,0.562,No,0-6,Med-High,0
CUST00287,Female,0,Yes,60,Month-to-month,DSL,Yes,Yes,No,43.18,2617.06,Mailed check,309,0,4,0.518,No,49+,Low,0
CUST00288,Female,0,No,60,One year,No,No,No,Yes,64.32,3896.48,Credit card (automatic),84,0,4,0.231,Yes,49+,Med-Low,1
CUST00289,Male,0,No,10,One year,Fiber optic,No,Yes,No,63.33,655.51,Bank transfer (automatic),466,2,3,0.519,No,7-24,Med-Low,0
CUST00290,Male,0,No,56,Two year,DSL,Yes,Yes,Yes,45.1,2532.8,Credit card (automatic),500,0,7,0.715,No,49+,Low,0
CUST00291,Female,0,No,8,Month-to-month,Fiber optic,No,Yes,No,80.97,638.43,Bank transfer (automatic),397,2,9,0.871,Yes,7-24,Med-Low,1
CUST00292,Male,0,No,47,Two year,No,Yes,No,Yes,88.92,4211.63,Electronic check,146,0,2,0.17,Yes,25-48,Med-High,1
CUST00293,Male,0,No,40,One year,Fiber optic,No,Yes,No,23.75,985.54,Electronic check,301,0,6,0.522,No,25-48,Low,0
CUST00294,Male,0,No,5,Month-to-month,Fiber optic,Yes,Yes,Yes,57.43,326.76,Bank transfer (automatic),579,4,2,0.549,Yes,0-6,Med-Low,1
CUST00295,Female,0,Yes,7,Month-to-month,No,No,Yes,Yes,145.95,1070.87,Electronic check,270,0,8,0.63,No,7-24,High,0
CUST00296,Male,0,No,29,Month-to-month,Fiber optic,Yes,Yes,No,125.41,3682.14,Credit card (automatic),129,0,4,0.263,No,25-48,High,0
CUST00297,Male,0,No,6,One year,Fiber optic,No,Yes,Yes,79.75,522.48,Credit card (automatic),71,0,1,0.133,Yes,0-6,Med-Low,1
CUST00298,Female,0,No,0,Month-to-month,Fiber optic,Yes,No,Yes,44.33,72.8,Mailed check,385,0,4,0.614,No,0-6,Low,0
CUST00299,Male,1,Yes,24,Month-to-month,DSL,Yes,No,Yes,52.39,1275.39,Electronic check,484,4,4,0.604,Yes,7-24,Med-Low,1
CUST00300,Male,0,Yes,51,Month-to-month,Fiber optic,No,No,Yes,91.7,4692.13,Mailed check,147,0,2,0.32,Yes,49+,Med-High,1
CUST00301,Male,0,Yes,70,One year,DSL,Yes,Yes,Yes,15.79,1096.22,Electronic check,24,0,10,0.619,No,49+,Low,0
CUST00302,Male,0,Yes,13,Month-to-month,DSL,Yes,Yes,Yes,104.14,1398.6,Bank transfer (automatic),99,0,5,0.383,No,7-24,Med-High,0
CUST00303,Female,0,Yes,36,One year,Fiber optic,Yes,Yes,No,132.27,4789.15,Credit card (automatic),215,0,7,0.486,No,25-48,High,0
CUST00304,Male,0,No,56,Month-to-month,Fiber optic,Yes,No,Yes,18.49,1062.01,Mailed check,341,0,5,0.594,No,49+,Low,0
CUST00305,Female,0,Yes,4,Two year,Fiber optic,No,Yes,Yes,46.71,202.95,Credit card (automatic),518,1,3,0.641,Yes,0-6,Med-Low,1
CUST00306,Female,0,Yes,2,Month-to-month,Fiber optic,No,Yes,No,86.59,173.38,Bank transfer (automatic),334,0,8,0.709,Yes,0-6,Med-High,1
CUST00307,Male,0,No,64,Month-to-month,DSL,Yes,Yes,Yes,65.81,4224.55,Credit card (automatic),484,2,8,0.882,Yes,49+,Med-Low,1
CUST00308,Female,0,No,42,Month-to-month,DSL,No,No,Yes,66.82,2848.06,Bank transfer (automatic),246,0,2,0.263,No,25-48,Med-Low,0
CUST00309,Male,0,Yes,58,Month-to-month,Fiber optic,No,No,No,85.82,4988.38,Bank transfer (automatic),67,0,5,0.26,Yes,49+,Med-High,1
CUST00310,Female,0,No,69,One year,Fiber optic,No,No,No,51.04,3570.39,Mailed check,285,0,4,0.468,No,49+,Med-Low,0
CUST00311,Female,0,No,11,Month-to-month,No,Yes,Yes,No,45.03,515.44,Electronic check,7,0,7,0.426,No,7-24,Low,0
CUST00312,Male,0,No,72,Month-to-month,Fiber optic,Yes,No,Yes,92.13,6629.69,Credit card (automatic),418,1,2,0.38,Yes,49+,Med-High,1
CUST00313,Female,0,No,56,Month-to-month,DSL,Yes,No,No,86.72,4904.4,Bank transfer (automatic),95,1,4,0.18,No,49+,Med-High,0
CUST00314,Male,0,Yes,72,Month-to-month,DSL,No,No,No,38.35,2761.12,Electronic check,181,0,9,0.579,Yes,49+,Low,1
CUST00315,Female,0,Yes,55,One year,DSL,Yes,Yes,Yes,144.77,7962.59,Electronic check,221,1,8,0.644,No,49+,High,0
CUST00316,Female,0,No,52,One year,Fiber optic,Yes,No,No,44.46,2333.21,Credit card (automatic),155,0,10,0.551,No,49+,Low,0
CUST00317,Female,0,No,27,One year,No,Yes,Yes,No,66.85,1805.62,Credit card (automatic),99,0,7,0.411,No,25-48,Med-Low,0
CUST00318,Male,0,Yes,43,Two year,Fiber optic,Yes,Yes,No,122.91,5321.02,Electronic check,586,0,5,0.639,No,25-48,High,0
CUST00319,Female,0,No,40,Month-to-month,DSL,Yes,Yes,Yes,142.57,5733.37,Electronic check,491,1,9,0.806,No,25-48,High,0
CUST00320,Female,1,No,65,Month-to-month,Fiber optic,No,Yes,No,57.43,3765.46,Mailed check,564,0,7,0.737,Yes,49+,Med-Low,1
CUST00321,Male,0,Yes,41,Two year,DSL,No,Yes,Yes,12.66,542.74,Mailed check,424,2,7,0.796,Yes,25-48,Low,1
CUST00322,Female,0,Yes,33,Month-to-month,DSL,Yes,No,No,129.9,4293.48,Credit card (automatic),561,0,6,0.777,Yes,25-48,High,1
CUST00323,Female,0,No,64,Month-to-month,Fiber optic,No,No,No,115.64,7435.76,Credit card (automatic),156,0,3,0.253,Yes,49+,High,1
CUST00324,Male,0,No,27,One year,DSL,Yes,Yes,No,24.75,685.66,Mailed check,19,5,3,0.218,Yes,25-48,Low,1
CUST00325,Female,0,No,21,One year,Fiber optic,No,No,No,73.62,1575.79,Bank transfer (automatic),548,0,1,0.553,No,7-24,Med-Low,0
CUST00326,Male,0,Yes,31,Month-to-month,Fiber optic,Yes,Yes,Yes,36.63,1128.25,Mailed check,53,2,6,0.269,No,25-48,Low,0
CUST00327,Female,0,Yes,58,Month-to-month,No,No,No,Yes,49.49,2874.2,Bank transfer (automatic),513,0,5,0.769,No,49+,Med-Low,0
CUST00328,Male,0,Yes,40,Two year,Fiber optic,Yes,No,Yes,34.57,1386.78,Electronic check,71,5,2,0.185,No,25-48,Low,0
CUST00329,Female,0,No,0,Month-to-month,Fiber optic,Yes,Yes,No,139.36,179.19,Mailed check,459,3,3,0.554,No,0-6,High,0
CUST00330,Female,0,No,52,Month-to-month,DSL,No,No,No,14.36,778.45,Bank transfer (automatic),172,0,6,0.51,Yes,49+,Low,1
CUST00331,Male,0,No,61,One year,No,Yes,No,No,111.01,6764.48,Bank transfer (automatic),262,0,2,0.387,No,49+,Med-High,0
CUST00332,Male,0,No,63,Month-to-month,No,Yes,Yes,Yes,103.76,6579.89,Credit card (automatic),347,1,3,0.471,Yes,49+,Med-High,1
CUST00333,Male,0,Yes,47,Two year,Fiber optic,Yes,Yes,Yes,16.25,761.97,Mailed check,91,0,6,0.451,No,25-48,Low,0
CUST00334,Female,0,Yes,23,Month-to-month,Fiber optic,No,No,Yes,104.67,2404.26,Electronic check,19,0,5,0.339,No,7-24,Med-High,0
CUST00335,Female,0,No,52,Month-to-month,Fiber optic,No,No,Yes,55.62,2906.59,Credit card (automatic),547,0,5,0.745,Yes,49+,Med-Low,1
CUST00336,Female,0,Yes,47,Month-to-month,Fiber optic,Yes,No,Yes,95.37,4482.62,Electronic check,61,0,6,0.387,Yes,25-48,Med-High,1
CUST00337,Male,0,No,34,Month-to-month,No,No,Yes,Yes,24.27,820.2,Electronic check,49,1,9,0.441,No,25-48,Low,0
CUST00338,Female,1,No,7,Month-to-month,Fiber optic,No,No,Yes,46.16,319.9,Electronic check,109,1,3,0.232,Yes,7-24,Med-Low,1
CUST00339,Male,0,No,56,Month-to-month,DSL,No,Yes,Yes,101.71,5717.22,Mailed check,125,2,6,0.31,Yes,49+,Med-High,1
CUST00340,Female,0,Yes,25,Month-to-month,DSL,No,No,No,66.06,1669.91,Bank transfer (automatic),461,5,8,0.693,Yes,25-48,Med-Low,1
CUST00341,Female,0,Yes,7,Month-to-month,DSL,No,Yes,Yes,130.26,955.43,Bank transfer (automatic),583,0,6,0.722,No,7-24,High,0
CUST00342,Female,0,No,2,Month-to-month,DSL,No,Yes,Yes,34.38,110.41,Credit card (automatic),235,0,2,0.261,No,0-6,Low,0
CUST00343,Female,0,No,59,Two year,No,No,Yes,Yes,57.65,3395.57,Credit card (automatic),352,0,9,0.835,Yes,49+,Med-Low,1
CUST00344,Female,1,Yes,47,Month-to-month,DSL,Yes,Yes,No,128.19,6057.0,Electronic check,364,2,2,0.451,Yes,25-48,High,1
CUST00345,Male,0,Yes,52,Two year,Fiber optic,No,Yes,No,25.76,1341.51,Mailed check,205,0,9,0.648,No,49+,Low,0
CUST00346,Female,0,No,31,Month-to-month,Fiber optic,No,Yes,No,25.67,814.76,Bank transfer (automatic),145,0,10,0.642,No,25-48,Low,0
CUST00347,Female,0,Yes,34,Month-to-month,Fiber optic,No,No,Yes,135.63,4622.15,Electronic check,243,0,1,0.328,No,25-48,High,0
CUST00348,Female,0,Yes,12,Month-to-month,No,Yes,No,No,115.93,1431.69,Mailed check,168,2,8,0.572,Yes,7-24,High,1
CUST00349,Female,0,No,40,One year,Fiber optic,No,No,No,75.17,2997.11,Electronic check,500,0,9,0.843,No,25-48,Med-Low,0
CUST00350,Female,0,Yes,52,Month-to-month,DSL,No,Yes,No,108.62,5641.96,Bank transfer (automatic),519,3,9,0.957,No,49+,Med-High,0
CUST00351,Female,0,No,62,Month-to-month,DSL,Yes,No,Yes,15.96,1032.77,Bank transfer (automatic),192,0,3,0.235,No,49+,Low,0
CUST00352,Male,0,Yes,43,Month-to-month,DSL,No,No,No,114.95,4961.86,Mailed check,98,1,1,0.181,Yes,25-48,Med-High,1
CUST00353,Male,0,No,60,Month-to-month,Fiber optic,Yes,No,Yes,76.97,4650.0,Bank transfer (automatic),181,1,1,0.13,Yes,49+,Med-Low,1
CUST00354,Female,0,No,38,Two year,DSL,Yes,Yes,No,21.08,844.34,Bank transfer (automatic),349,2,6,0.661,Yes,25-48,Low,1
CUST00355,Female,0,Yes,19,Month-to-month,Fiber optic,Yes,No,Yes,20.97,446.43,Bank transfer (automatic),464,0,2,0.4,No,7-24,Low,0
CUST00356,Female,0,Yes,50,Month-to-month,Fiber optic,Yes,Yes,No,128.26,6410.43,Bank transfer (automatic),507,0,10,0.896,No,49+,High,0
CUST00357,Female,0,Yes,24,Two year,DSL,No,Yes,No,107.55,2622.52,Credit card (automatic),362,0,5,0.642,No,7-24,Med-High,0
CUST00358,Female,0,Yes,4,Two year,DSL,No,Yes,No,48.3,204.74,Credit card (automatic),575,0,9,0.843,No,0-6,Med-Low,0
CUST00359,Male,0,No,9,One year,Fiber optic,No,No,No,111.9,1019.82,Electronic check,322,1,7,0.696,No,7-24,Med-High,0
CUST00360,Male,0,Yes,26,One year,Fiber optic,Yes,Yes,No,109.03,2880.16,Electronic check,143,0,7,0.414,Yes,25-48,Med-High,1
CUST00361,Male,0,No,52,Two year,DSL,Yes,No,No,118.89,6176.72,Bank transfer (automatic),363,0,2,0.43,No,49+,High,0
CUST00362,Female,0,Yes,19,Month-to-month,DSL,Yes,Yes,No,106.68,2054.82,Bank transfer (automatic),410,1,6,0.564,Yes,7-24,Med-High,1
CUST00363,Male,0,Yes,2,Two year,Fiber optic,No,No,No,57.71,144.26,Credit card (automatic),379,0,8,0.732,Yes,0-6,Med-Low,1
CUST00364,Male,0,Yes,55,Two year,Fiber optic,Yes,Yes,No,123.75,6802.86,Bank transfer (automatic),571,2,10,0.929,No,49+,High,0
CUST00365,Female,0,No,19,Month-to-month,DSL,No,No,No,56.7,1119.71,Electronic check,297,0,7,0.677,Yes,7-24,Med-Low,1
