tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High,churn_flag
36,44.06,219,0,0.444,False,False,True,False,False,False,True,False,True,False,False,False,False,0
34,52.86,62,0,0.345,True,False,True,False,False,True,False,False,True,False,True,False,False,1
33,104.2,241,4,0.215,False,True,False,True,False,False,True,False,True,False,False,True,False,0
52,40.42,292,0,0.451,False,False,False,False,False,False,False,False,False,True,False,False,False,0
37,33.11,467,1,0.539,False,False,False,False,False,False,False,False,True,False,False,False,False,0
47,122.26,230,0,0.586,False,False,True,False,False,True,False,False,True,False,False,False,True,0
20,13.45,600,0,0.541,False,False,False,False,False,True,False,True,False,False,False,False,False,0
33,77.59,559,1,0.585,False,False,True,False,False,True,False,False,True,False,True,False,False,0
68,135.9,599,0,0.634,True,False,True,False,False,False,True,False,False,True,False,False,True,0
37,23.67,505,1,0.736,False,False,False,True,False,False,False,False,True,False,False,False,False,0
66,139.15,370,0,0.655,False,False,True,False,False,False,True,False,False,True,False,False,True,1
18,50.64,309,0,0.372,False,False,False,False,False,False,False,True,False,False,True,False,False,1
46,121.25,594,0,0.987,False,True,True,False,False,True,False,False,True,False,False,False,True,1
11,140.19,24,3,0.415,False,False,True,False,True,False,False,True,False,False,False,False,True,0
9,15.92,297,0,0.497,False,False,True,False,False,False,True,True,False,False,False,False,False,0
10,145.04,200,0,0.266,False,False,True,False,False,True,False,True,False,False,False,False,True,1
19,23.03,271,0,0.537,False,True,False,True,False,False,False,True,False,False,False,False,False,0
41,129.32,561,0,1.045,False,False,False,False,False,False,False,False,True,False,False,False,True,0
52,17.49,86,1,0.35,True,False,False,False,False,False,True,False,False,True,False,False,False,0
24,14.47,139,0,0.393,False,True,False,True,True,False,False,True,False,False,False,False,False,0
6,67.84,467,2,0.667,True,False,False,False,True,False,False,False,False,False,True,False,False,0
20,102.13,563,1,0.787,False,False,False,False,False,False,False,True,False,False,False,True,False,1
57,12.53,258,1,0.619,True,False,True,False,True,False,False,False,False,True,False,False,False,0
62,72.93,3,0,0.463,False,True,True,False,False,False,True,False,False,True,True,False,False,1
34,19.34,385,0,0.634,False,True,False,False,False,False,True,False,True,False,False,False,False,0
36,58.29,568,0,0.561,True,False,True,False,False,False,True,False,True,False,True,False,False,0
2,13.75,316,3,0.255,True,False,True,False,False,False,True,False,False,False,False,False,False,1
65,110.58,37,0,0.31,True,False,True,False,False,False,False,False,False,True,False,True,False,0
68,102.63,148,0,0.589,True,False,True,False,False,False,True,False,False,True,False,True,False,0
24,52.45,187,0,0.184,False,True,True,False,False,False,True,True,False,False,True,False,False,1
46,19.63,82,0,0.148,False,False,False,True,True,False,False,False,True,False,False,False,False,1
66,32.67,65,0,0.325,False,False,False,False,False,True,False,False,False,True,False,False,False,1
4,30.37,221,0,0.529,False,False,True,False,False,False,False,False,False,False,False,False,False,0
29,85.92,457,3,0.48,False,False,False,False,False,True,False,False,True,False,False,True,False,0
9,83.47,475,0,0.875,False,False,True,False,False,False,False,True,False,False,False,True,False,1
41,29.3,78,0,0.256,False,False,False,False,False,True,False,False,True,False,False,False,False,1
33,51.95,338,3,0.486,False,False,False,True,True,False,False,False,True,False,True,False,False,1
40,14.21,164,0,0.129,False,False,True,False,False,True,False,False,True,False,False,False,False,1
63,102.77,595,4,0.625,True,False,False,False,False,False,True,False,False,True,False,True,False,1
38,18.32,99,0,0.211,True,False,True,False,True,False,False,False,True,False,False,False,False,0
21,13.0,533,0,0.684,False,False,True,False,False,True,False,True,False,False,False,False,False,0
20,81.64,347,2,0.268,False,False,True,False,True,False,False,True,False,False,False,True,False,1
17,36.42,138,1,0.612,False,True,True,False,False,False,False,True,False,False,False,False,False,0
2,19.74,486,0,0.611,False,False,False,False,False,False,True,False,False,False,False,False,False,0
38,129.82,80,0,0.454,False,False,False,False,False,True,False,False,True,False,False,False,True,0
10,109.22,492,0,0.968,False,False,True,False,False,False,False,True,False,False,False,True,False,1
50,55.36,81,0,0.4,False,False,True,False,False,False,False,False,False,True,True,False,False,1
4,68.87,503,0,0.602,False,False,False,True,True,False,False,False,False,False,True,False,False,0
15,46.26,92,0,0.606,False,False,True,False,True,False,False,True,False,False,True,False,False,0
22,12.74,590,0,0.756,False,False,False,True,True,False,False,True,False,False,False,False,False,0
45,74.04,250,5,0.539,False,False,False,False,False,True,False,False,True,False,True,False,False,1
43,55.6,544,0,0.87,True,False,True,False,False,False,False,False,True,False,True,False,False,1
52,146.79,187,4,0.239,False,False,True,False,False,False,False,False,False,True,False,False,True,1
36,50.9,430,2,0.403,False,False,True,False,False,False,True,False,True,False,True,False,False,0
16,25.05,518,0,0.745,False,False,True,False,False,False,False,True,False,False,False,False,False,0
68,35.05,175,0,0.298,True,False,True,False,False,False,False,False,False,True,False,False,False,0
11,45.72,496,0,0.461,False,False,False,True,False,False,True,True,False,False,True,False,False,0
49,20.88,481,0,0.542,False,False,True,False,False,False,False,False,False,True,False,False,False,0
54,49.26,374,1,0.812,True,False,True,False,False,True,False,False,False,True,True,False,False,0
1,23.57,137,0,0.43,False,False,True,False,False,False,True,False,False,False,False,False,False,1
61,21.97,319,0,0.518,False,False,True,False,False,False,False,False,False,True,False,False,False,1
54,22.93,380,2,0.516,False,False,False,True,False,False,False,False,False,True,False,False,False,1
21,147.87,406,0,0.587,True,False,True,False,False,True,False,True,False,False,False,False,True,0
18,111.59,293,0,0.409,False,False,True,False,True,False,False,True,False,False,False,True,False,0
20,89.16,293,0,0.544,False,False,True,False,True,False,False,True,False,False,False,True,False,0
65,36.07,108,0,0.443,False,False,False,False,False,False,True,False,False,True,False,False,False,1
46,82.61,268,0,0.348,True,False,False,True,False,False,True,False,True,False,False,True,False,0
11,54.98,170,0,0.44,False,True,True,False,True,False,False,True,False,False,True,False,False,0
42,133.9,265,2,0.422,True,False,False,False,True,False,False,False,True,False,False,False,True,1
54,39.68,50,3,0.204,False,False,False,False,False,True,False,False,False,True,False,False,False,1
24,52.39,484,4,0.604,False,False,False,False,False,True,False,True,False,False,True,False,False,1
11,32.33,26,1,0.002,True,False,False,False,False,True,False,True,False,False,False,False,False,1
16,27.52,317,0,0.467,True,False,False,False,False,False,False,True,False,False,False,False,False,0
4,115.64,314,0,0.812,False,False,False,False,False,False,False,False,False,False,False,False,True,0
71,127.3,131,2,0.446,False,False,True,False,False,True,False,False,False,True,False,False,True,0
46,124.33,240,0,0.434,False,False,True,False,False,False,True,False,True,False,False,False,True,0
27,108.19,536,0,0.704,False,False,True,False,False,False,False,False,True,False,False,True,False,1
15,32.21,111,2,0.202,False,True,True,False,False,False,True,True,False,False,False,False,False,1
3,36.85,155,0,0.592,False,True,True,False,False,False,True,False,False,False,False,False,False,1
65,120.37,124,0,0.451,False,False,True,False,False,True,False,False,False,True,False,False,True,1
45,20.83,389,0,0.72,False,False,True,False,False,False,False,False,True,False,False,False,False,0
68,135.29,311,5,0.69,True,False,True,False,False,False,False,False,False,True,False,False,True,0
71,51.81,411,3,0.763,True,False,True,False,False,False,True,False,False,True,True,False,False,1
40,105.3,187,0,0.427,False,False,False,False,False,False,True,False,True,False,False,True,False,0
49,65.42,531,0,0.916,True,False,False,False,False,True,False,False,False,True,True,False,False,0
0,61.36,471,0,0.687,True,False,False,False,False,False,False,False,False,False,True,False,False,0
37,71.95,260,2,0.41,False,False,False,True,False,False,True,False,True,False,True,False,False,0
7,14.45,498,0,0.689,False,False,True,False,False,False,True,True,False,False,False,False,False,0
56,119.0,566,0,0.82,True,False,False,True,False,True,False,False,False,True,False,False,True,0
2,84.98,114,1,0.218,False,False,False,True,False,True,False,False,False,False,False,True,False,1
18,26.02,38,0,0.146,True,False,True,False,False,False,False,True,False,False,False,False,False,0
3,83.0,223,5,0.253,False,False,True,False,False,True,False,False,False,False,False,True,False,0
7,47.79,495,0,0.764,False,False,True,False,True,False,False,True,False,False,True,False,False,1
45,131.63,199,4,0.369,False,False,True,False,False,False,True,False,True,False,False,False,True,0
5,36.71,188,0,0.435,False,True,False,False,False,True,False,False,False,False,False,False,False,0
47,147.08,486,0,0.861,False,False,True,False,False,False,True,False,True,False,False,False,True,1
54,36.62,290,1,0.397,False,False,True,False,False,False,False,False,False,True,False,False,False,0
11,42.9,529,1,0.587,False,False,False,False,True,False,False,True,False,False,False,False,False,0
18,16.28,397,0,0.76,True,False,True,False,False,False,False,True,False,False,False,False,False,0
17,96.0,529,1,0.622,False,False,False,True,False,True,False,True,False,False,False,True,False,1
38,68.43,19,4,0.495,False,False,False,True,False,True,False,False,True,False,True,False,False,0
22,95.08,116,0,0.208,False,False,False,True,False,False,True,True,False,False,False,True,False,0
33,144.27,120,0,0.29,False,True,False,False,True,False,False,False,True,False,False,False,True,1
53,44.3,31,0,0.227,False,False,True,False,False,False,True,False,False,True,False,False,False,1
31,31.46,600,0,1.028,False,True,False,False,True,False,False,False,True,False,False,False,False,0
44,55.26,530,0,0.879,False,False,True,False,False,False,False,False,True,False,True,False,False,0
56,146.54,578,1,0.791,False,True,False,True,False,False,True,False,False,True,False,False,True,1
22,14.62,230,0,0.608,False,False,True,False,False,True,False,True,False,False,False,False,False,0
9,140.71,79,0,0.311,False,False,False,False,False,False,True,True,False,False,False,False,True,0
11,10.03,241,3,0.398,False,False,False,True,False,False,False,True,False,False,False,False,False,1
27,115.77,596,2,0.942,False,True,True,False,True,False,False,False,True,False,False,False,True,0
47,27.14,331,0,0.495,False,False,True,False,False,True,False,False,True,False,False,False,False,1
39,63.39,577,0,0.608,True,False,False,False,False,True,False,False,True,False,True,False,False,0
2,13.35,458,0,0.591,False,False,True,False,False,False,True,False,False,False,False,False,False,0
61,111.01,262,0,0.387,True,False,False,True,False,False,False,False,False,True,False,True,False,0
28,137.02,279,0,0.413,False,False,False,False,False,True,False,False,True,False,False,False,True,0
38,53.64,261,0,0.46,False,False,False,False,True,False,False,False,True,False,True,False,False,0
59,63.06,45,4,0.203,False,False,True,False,False,False,False,False,False,True,True,False,False,1
32,138.91,591,2,0.777,False,True,True,False,False,True,False,False,True,False,False,False,True,0
5,72.81,311,0,0.276,False,False,False,False,False,False,True,False,False,False,True,False,False,1
54,63.22,183,0,0.513,False,True,True,False,False,False,True,False,False,True,True,False,False,1
61,108.71,574,2,0.889,False,False,False,False,True,False,False,False,False,True,False,True,False,1
49,128.82,21,3,0.342,False,True,True,False,False,False,True,False,False,True,False,False,True,0
68,105.5,223,0,0.67,False,False,True,False,True,False,False,False,False,True,False,True,False,1
46,93.71,548,1,0.44,False,True,True,False,False,False,False,False,True,False,False,True,False,0
35,139.97,346,0,0.256,False,False,False,True,False,False,False,False,True,False,False,False,True,1
54,121.73,531,2,0.805,False,False,False,True,True,False,False,False,False,True,False,False,True,0
46,99.74,358,1,0.593,False,True,False,False,False,False,True,False,True,False,False,True,False,0
40,75.65,228,0,0.673,False,True,False,False,True,False,False,False,True,False,True,False,False,0
59,140.02,473,5,0.8,False,False,True,False,False,True,False,False,False,True,False,False,True,1
72,49.8,554,2,0.675,False,True,True,False,False,False,True,False,False,True,True,False,False,0
12,86.91,237,0,0.478,True,False,True,False,False,False,False,True,False,False,False,True,False,1
19,84.39,498,0,0.593,False,False,True,False,True,False,False,True,False,False,False,True,False,0
47,143.02,426,0,0.699,False,False,False,False,False,False,True,False,True,False,False,False,True,0
13,110.39,251,0,0.747,False,False,True,False,True,False,False,True,False,False,False,True,False,0
