tenure,monthly_charges_cap,app_usage_min_per_week,complaint_count_6m,engagement_score,churn_flag,contract_One year,contract_Two year,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,tenure_bucket_7-24,tenure_bucket_25-48,tenure_bucket_49+,monthly_charges_bin_Med-Low,monthly_charges_bin_Med-High,monthly_charges_bin_High
21,73.62,548,0,0.553,0,True,False,True,False,False,False,False,True,False,False,True,False,False
31,36.63,53,2,0.269,0,False,False,True,False,False,False,True,False,True,False,False,False,False
58,49.49,513,0,0.769,0,False,False,False,True,False,False,False,False,False,True,True,False,False
40,34.57,71,5,0.185,0,False,True,True,False,False,True,False,False,True,False,False,False,False
0,139.36,459,3,0.554,0,False,False,True,False,False,False,True,False,False,False,False,False,True
52,14.36,172,0,0.51,1,False,False,False,False,False,False,False,False,False,True,False,False,False
61,111.01,262,0,0.387,0,True,False,False,True,False,False,False,False,False,True,False,True,False
63,103.76,347,1,0.471,1,False,False,False,True,True,False,False,False,False,True,False,True,False
47,16.25,91,0,0.451,0,False,True,True,False,False,False,True,False,True,False,False,False,False
23,104.67,19,0,0.339,0,False,False,True,False,False,True,False,True,False,False,False,True,False
52,55.62,547,0,0.745,1,False,False,True,False,True,False,False,False,False,True,True,False,False
47,95.37,61,0,0.387,1,False,False,True,False,False,True,False,False,True,False,False,True,False
34,24.27,49,1,0.441,0,False,False,False,True,False,True,False,False,True,False,False,False,False
7,46.16,109,1,0.232,1,False,False,True,False,False,True,False,True,False,False,True,False,False
56,101.71,125,2,0.31,1,False,False,False,False,False,False,True,False,False,True,False,True,False
25,66.06,461,5,0.693,1,False,False,False,False,False,False,False,False,True,False,True,False,False
7,130.26,583,0,0.722,0,False,False,False,False,False,False,False,True,False,False,False,False,True
2,34.38,235,0,0.261,0,False,False,False,False,True,False,False,False,False,False,False,False,False
59,57.65,352,0,0.835,1,False,True,False,True,True,False,False,False,False,True,True,False,False
47,128.19,364,2,0.451,1,False,False,False,False,False,True,False,False,True,False,False,False,True
52,25.76,205,0,0.648,0,False,True,True,False,False,False,True,False,False,True,False,False,False
31,25.67,145,0,0.642,0,False,False,True,False,False,False,False,False,True,False,False,False,False
34,135.63,243,0,0.328,0,False,False,True,False,False,True,False,False,True,False,False,False,True
12,115.93,168,2,0.572,1,False,False,False,True,False,False,True,True,False,False,False,False,True
40,75.17,500,0,0.843,0,True,False,True,False,False,True,False,False,True,False,True,False,False
52,108.62,519,3,0.957,0,False,False,False,False,False,False,False,False,False,True,False,True,False
62,15.96,192,0,0.235,0,False,False,False,False,False,False,False,False,False,True,False,False,False
43,114.95,98,1,0.181,1,False,False,False,False,False,False,True,False,True,False,False,True,False
60,76.97,181,1,0.13,1,False,False,True,False,False,False,False,False,False,True,True,False,False
38,21.08,349,2,0.661,1,False,True,False,False,False,False,False,False,True,False,False,False,False
19,20.97,464,0,0.4,0,False,False,True,False,False,False,False,True,False,False,False,False,False
50,128.26,507,0,0.896,0,False,False,True,False,False,False,False,False,False,True,False,False,True
24,107.55,362,0,0.642,0,False,True,False,False,True,False,False,True,False,False,False,True,False
4,48.3,575,0,0.843,0,False,True,False,False,True,False,False,False,False,False,True,False,False
9,111.9,322,1,0.696,0,True,False,True,False,False,True,False,True,False,False,False,True,False
26,109.03,143,0,0.414,1,True,False,True,False,False,True,False,False,True,False,False,True,False
52,118.89,363,0,0.43,0,False,True,False,False,False,False,False,False,False,True,False,False,True
19,106.68,410,1,0.564,1,False,False,False,False,False,False,False,True,False,False,False,True,False
2,57.71,379,0,0.732,1,False,True,True,False,True,False,False,False,False,False,True,False,False
55,123.75,571,2,0.929,0,False,True,True,False,False,False,False,False,False,True,False,False,True
19,56.7,297,0,0.677,1,False,False,False,False,False,True,False,True,False,False,True,False,False
60,57.55,454,0,0.748,1,False,False,True,False,False,False,True,False,False,True,True,False,False
41,140.36,12,0,0.302,0,False,False,True,False,False,True,False,False,True,False,False,False,True
19,81.23,495,2,0.653,1,False,False,True,False,False,False,False,True,False,False,True,False,False
21,18.24,296,0,0.568,0,False,False,False,True,False,False,False,True,False,False,False,False,False
54,127.83,278,0,0.43,1,False,False,True,False,False,False,True,False,False,True,False,False,True
66,142.12,404,0,0.934,1,False,False,True,False,False,True,False,False,False,True,False,False,True
47,135.96,13,0,0.245,1,False,False,True,False,False,True,False,False,True,False,False,False,True
32,41.03,252,0,0.236,0,False,False,True,False,False,False,True,False,True,False,False,False,False
65,16.87,423,1,0.649,0,False,False,True,False,False,False,True,False,False,True,False,False,False
65,144.78,299,0,0.354,0,False,False,False,False,False,True,False,False,False,True,False,False,True
45,11.68,299,1,0.629,0,False,False,False,True,False,True,False,False,True,False,False,False,False
56,82.38,218,0,0.376,1,False,True,False,True,True,False,False,False,False,True,False,True,False
65,12.98,417,0,0.616,0,False,False,True,False,False,True,False,False,False,True,False,False,False
10,109.22,492,0,0.968,1,False,False,True,False,False,False,False,True,False,False,False,True,False
6,55.3,184,0,0.57,1,True,False,False,False,False,True,False,False,False,False,True,False,False
27,124.95,590,0,0.834,0,True,False,True,False,False,False,False,False,True,False,False,False,True
37,16.32,215,0,0.63,1,False,False,False,True,False,False,False,False,True,False,False,False,False
63,74.38,77,0,0.501,1,True,False,False,False,False,False,False,False,False,True,True,False,False
39,100.17,190,5,0.306,1,False,True,True,False,False,False,True,False,True,False,False,True,False
17,109.94,110,0,0.349,1,False,False,False,True,False,False,False,True,False,False,False,True,False
71,51.61,213,3,0.368,0,False,False,False,False,False,False,False,False,False,True,True,False,False
43,147.31,310,1,0.691,1,False,True,True,False,False,False,False,False,True,False,False,False,True
66,124.37,12,0,0.208,1,False,False,True,False,False,False,False,False,False,True,False,False,True
42,73.25,320,2,0.764,1,False,False,False,False,False,False,True,False,True,False,True,False,False
29,15.18,251,0,0.522,1,False,False,False,False,False,True,False,False,True,False,False,False,False
26,108.12,425,0,0.85,1,False,False,True,False,False,False,False,False,True,False,False,True,False
17,144.36,591,1,0.715,0,False,False,False,True,False,True,False,True,False,False,False,False,True
49,99.21,550,0,0.717,0,True,False,False,True,True,False,False,False,False,True,False,True,False
20,51.33,345,3,0.61,1,False,False,True,False,False,False,False,True,False,False,True,False,False
69,33.77,506,0,0.476,0,False,True,False,True,False,True,False,False,False,True,False,False,False
17,128.73,445,0,0.531,0,False,False,True,False,False,True,False,True,False,False,False,False,True
49,145.53,533,2,0.943,0,False,False,False,False,False,False,False,False,False,True,False,False,True
19,134.65,443,1,0.701,1,False,False,True,False,False,False,False,True,False,False,False,False,True
34,33.25,81,0,0.212,1,False,False,True,False,False,False,False,False,True,False,False,False,False
69,76.35,148,1,0.275,0,False,False,False,True,False,True,False,False,False,True,True,False,False
11,76.79,29,0,0.185,0,False,False,True,False,True,False,False,True,False,False,True,False,False
62,48.82,101,2,0.321,0,False,False,False,False,False,False,False,False,False,True,True,False,False
4,141.94,259,3,0.318,0,True,False,True,False,False,True,False,False,False,False,False,False,True
8,28.08,523,0,0.761,0,False,False,True,False,False,False,False,True,False,False,False,False,False
3,133.21,49,4,0.53,1,False,False,False,False,False,False,True,False,False,False,False,False,True
43,77.79,370,3,0.615,1,False,False,True,False,False,True,False,False,True,False,True,False,False
46,62.6,520,4,0.766,1,False,False,True,False,False,False,False,False,True,False,True,False,False
36,50.9,430,2,0.403,0,False,False,True,False,False,False,True,False,True,False,True,False,False
14,34.46,65,0,0.194,0,True,False,True,False,True,False,False,True,False,False,False,False,False
35,127.19,421,0,0.623,0,False,False,False,False,True,False,False,False,True,False,False,False,True
15,95.19,27,0,0.378,1,False,False,True,False,False,False,True,True,False,False,False,True,False
48,66.35,260,1,0.499,1,True,False,False,False,True,False,False,False,True,False,True,False,False
49,87.1,423,0,0.713,1,False,False,True,False,False,False,True,False,False,True,False,True,False
57,12.31,23,0,0.348,0,False,False,False,False,True,False,False,False,False,True,False,False,False
62,86.74,316,0,0.711,0,True,False,True,False,False,False,True,False,False,True,False,True,False
62,142.85,288,5,0.636,0,False,False,False,True,False,False,True,False,False,True,False,False,True
23,127.4,249,0,0.28,1,True,False,True,False,False,True,False,True,False,False,False,False,True
6,92.67,548,0,0.778,0,False,False,False,False,False,False,True,False,False,False,False,True,False
52,27.13,120,0,0.334,0,False,False,False,False,False,True,False,False,False,True,False,False,False
8,96.35,313,1,0.477,0,False,False,False,False,False,True,False,True,False,False,False,True,False
17,33.11,274,0,0.455,1,False,False,False,False,False,False,False,True,False,False,False,False,False
55,23.59,120,1,0.417,0,True,False,False,False,False,True,False,False,False,True,False,False,False
30,137.23,275,0,0.612,0,False,False,True,False,True,False,False,False,True,False,False,False,True
21,86.51,366,1,0.698,0,True,False,True,False,False,False,False,True,False,False,False,True,False
23,23.12,344,0,0.552,0,False,False,False,False,False,False,True,True,False,False,False,False,False
1,15.96,545,1,0.825,0,False,False,False,False,False,True,False,False,False,False,False,False,False
10,140.9,9,1,0.214,0,True,False,True,False,False,False,True,True,False,False,False,False,True
52,75.89,233,5,0.494,1,True,False,False,False,False,False,False,False,False,True,True,False,False
38,41.38,560,0,0.584,0,False,False,False,True,False,False,False,False,True,False,False,False,False
8,70.33,251,0,0.437,0,False,False,False,False,False,True,False,True,False,False,True,False,False
23,29.94,175,1,0.412,0,False,False,True,False,False,True,False,True,False,False,False,False,False
10,115.43,238,1,0.566,1,False,False,True,False,False,False,False,True,False,False,False,True,False
37,93.55,325,0,0.598,1,False,False,True,False,False,False,False,False,True,False,False,True,False
57,44.77,353,2,0.772,0,False,True,False,False,False,True,False,False,False,True,False,False,False
72,71.58,410,0,0.451,1,False,False,True,False,False,True,False,False,False,True,True,False,False
22,125.09,78,3,0.089,0,False,False,True,False,True,False,False,True,False,False,False,False,True
50,15.87,582,1,0.738,0,False,True,True,False,False,False,False,False,False,True,False,False,False
49,84.96,231,0,0.156,1,True,False,True,False,False,False,True,False,False,True,False,True,False
51,21.95,441,2,0.76,0,True,False,True,False,False,True,False,False,False,True,False,False,False
54,73.56,61,0,0.244,0,True,False,False,False,True,False,False,False,False,True,True,False,False
65,26.9,303,0,0.578,1,False,False,True,False,False,False,False,False,False,True,False,False,False
62,17.35,272,0,0.63,0,False,False,False,False,False,False,False,False,False,True,False,False,False
30,65.44,170,1,0.607,0,False,False,True,False,False,True,False,False,True,False,True,False,False
2,125.08,361,0,0.634,0,False,False,False,True,False,False,False,False,False,False,False,False,True
19,94.09,81,0,0.641,0,True,False,True,False,False,False,False,True,False,False,False,True,False
42,74.98,487,0,0.368,1,False,False,True,False,False,False,True,False,True,False,True,False,False
40,84.48,50,0,0.23,1,True,False,True,False,False,False,True,False,True,False,False,True,False
55,137.22,112,0,0.399,0,True,False,False,False,True,False,False,False,False,True,False,False,True
5,33.88,163,1,0.532,0,False,False,True,False,True,False,False,False,False,False,False,False,False
0,39.52,445,1,0.899,0,False,False,False,True,False,False,False,False,False,False,False,False,False
65,18.52,374,0,0.736,0,False,False,True,False,True,False,False,False,False,True,False,False,False
13,28.06,279,2,0.374,1,True,False,True,False,True,False,False,True,False,False,False,False,False
29,129.32,88,0,0.544,1,False,False,True,False,False,False,False,False,True,False,False,False,True
54,124.22,276,0,0.514,0,False,False,False,False,True,False,False,False,False,True,False,False,True
3,15.04,572,1,0.818,0,False,False,False,False,False,False,False,False,False,False,False,False,False
64,15.84,470,0,0.778,1,False,False,False,True,False,True,False,False,False,True,False,False,False
33,146.57,328,0,0.521,0,False,False,False,True,False,True,False,False,True,False,False,False,True
54,86.91,496,3,0.932,0,False,False,True,False,False,False,False,False,False,True,False,True,False
